"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"658","RT @andersonDrLJA: #PresidentTrump, please repair the #WhiteHouseLogo by replacing #Obama's #WhiteFlagOfSurrender with the #STARSandSTRIPES…",FALSE,0,NA,2017-04-30 03:10:13,FALSE,NA,"858518826983534592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VAnnie71875849",188,TRUE,FALSE,NA,NA
"659","RT @andersonDrLJA: #PresidentTrump, please repair the #WhiteHouseLogo by replacing #Obama's #WhiteFlagOfSurrender with the #STARSandSTRIPES…",FALSE,0,NA,2017-04-30 03:10:12,FALSE,NA,"858518824613818369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuzaSusan",188,TRUE,FALSE,NA,NA
"660","RT @USAloveGOD: @davidmweissman @realDonaldTrump Looks like fun<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#rally for #PresidentTrump in #Israel <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,0,NA,2017-04-30 03:09:51,FALSE,NA,"858518734159433728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","charjoe2000",7,TRUE,FALSE,NA,NA
"661","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:09:51,FALSE,NA,"858518733693767680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cadams320",324,TRUE,FALSE,NA,NA
"662","RT @andersonDrLJA: #PresidentTrump, please repair the #WhiteHouseLogo by replacing #Obama's #WhiteFlagOfSurrender with the #STARSandSTRIPES…",FALSE,0,NA,2017-04-30 03:09:20,FALSE,NA,"858518605054566400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SLadreda",188,TRUE,FALSE,NA,NA
"663","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 03:09:07,FALSE,NA,"858518550415388673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tjchism",495,TRUE,FALSE,NA,NA
"664","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:08:53,FALSE,NA,"858518490537504768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DACandelaria1",324,TRUE,FALSE,NA,NA
"665","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:08:44,FALSE,NA,"858518453518450688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeaSavoy",324,TRUE,FALSE,NA,NA
"666","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:08:30,FALSE,NA,"858518394844442624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lemonchronicle",324,TRUE,FALSE,NA,NA
"667","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 03:08:14,FALSE,NA,"858518329144856576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","austinperry561",596,TRUE,FALSE,NA,NA
"668","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:08:06,FALSE,NA,"858518294654967812",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Freesia2731",324,TRUE,FALSE,NA,NA
"669","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:08:06,FALSE,NA,"858518294055223296",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","JeffDonaldsonSr",324,TRUE,FALSE,NA,NA
"670","RT @andersonDrLJA: #PresidentTrump, please repair the #WhiteHouseLogo by replacing #Obama's #WhiteFlagOfSurrender with the #STARSandSTRIPES…",FALSE,0,NA,2017-04-30 03:08:06,FALSE,NA,"858518293069668352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anzers",188,TRUE,FALSE,NA,NA
"671","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:07:45,FALSE,NA,"858518206406811648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ETaff1",324,TRUE,FALSE,NA,NA
"672","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:07:39,FALSE,NA,"858518179911532544",NA,"<a href=""http://fivenineteenfoto.com"" rel=""nofollow"">Collect Call 1 (JiJi App)</a>","collectcall1",324,TRUE,FALSE,NA,NA
"673","@mikandynothem @POTUS @bfraser747 @surfermom77 @frenchfortrump @SandraTXAS @VoteTrumpPics @LindaSuhler… https://t.co/9WGrCoeagp",FALSE,4,"mikandynothem",2017-04-30 03:07:29,TRUE,"858494473143148544","858518139616714752","492833134","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4FollowingJesus",3,FALSE,FALSE,NA,NA
"674","RT @DrMartyFox: #PresidentTrump Declares The END Of The #Obama Assualt 

On The #2ndAmendment 

#2A #NRAAM2017 
#NRAconvention 
https://t.c…",FALSE,0,NA,2017-04-30 03:07:23,FALSE,NA,"858518111938654208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Skline57",233,TRUE,FALSE,NA,NA
"675","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:07:13,FALSE,NA,"858518070112931840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DawnIeames",324,TRUE,FALSE,NA,NA
"676","RT @USAloveGOD: @davidmweissman @realDonaldTrump Looks like fun<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#rally for #PresidentTrump in #Israel <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,0,NA,2017-04-30 03:07:01,FALSE,NA,"858518020070625280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","banditville2014",7,TRUE,FALSE,NA,NA
"677","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 03:06:54,FALSE,NA,"858517991289311232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lvbearhntr",263,TRUE,FALSE,NA,NA
"678","RT @DrMartyFox: #SpecialElection #MAGA 
This Tuesday #SC05 

Elect The #Candidate Supporting #PresidentTrump 

<U+25B6><U+FE0F> @TomMullikinSC 
https://t…",FALSE,0,NA,2017-04-30 03:06:39,FALSE,NA,"858517930983661569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vaiotommy",223,TRUE,FALSE,NA,NA
"679","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 03:06:33,FALSE,NA,"858517902248562688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmyRose77253769",596,TRUE,FALSE,NA,NA
"680","RT @andersonDrLJA: UNLIKE #obama, #PresidentTRUMP, THE NEW #CommanderInChief, HAS GIVEN THE SAILORS STANDING BEHIND HIM REASON TO BE PROUD…",FALSE,0,NA,2017-04-30 03:06:18,FALSE,NA,"858517842920165376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ripperroo2021",199,TRUE,FALSE,NA,NA
"681","RT @SupportDonald: WATCH! #PresidentTrump: ""@CNN And @MSNBC Are #FakeNews"" Crowd Chants ""#CNN SUCKS""! #TRUMP #BoycottCNN #MSNBC 
https://t.…",FALSE,0,NA,2017-04-30 03:06:09,FALSE,NA,"858517803242057729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wtbrown29",4,TRUE,FALSE,NA,NA
"682","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 03:06:00,FALSE,NA,"858517765577207811",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dtalley1952",596,TRUE,FALSE,NA,NA
"683","RT @andersonDrLJA: #PresidentTrump, please repair the #WhiteHouseLogo by replacing #Obama's #WhiteFlagOfSurrender with the #STARSandSTRIPES…",FALSE,0,NA,2017-04-30 03:05:53,FALSE,NA,"858517735889874945",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ChooChooLife",188,TRUE,FALSE,NA,NA
"684","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 03:05:45,FALSE,NA,"858517704222720000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErickaJacobs123",384,TRUE,FALSE,NA,NA
"685","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:05:40,FALSE,NA,"858517681795981314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","connieSuver",324,TRUE,FALSE,NA,NA
"686","RT @USAloveGOD: @davidmweissman @realDonaldTrump Looks like fun<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#rally for #PresidentTrump in #Israel <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,0,NA,2017-04-30 03:05:40,FALSE,NA,"858517681212751872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrSpargel",7,TRUE,FALSE,NA,NA
"687","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:05:35,FALSE,NA,"858517659243208704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WayneJ28791698",324,TRUE,FALSE,NA,NA
"688","RT @RepAgainstDT: So how long are we going to have to back up a compulsive liar and a traitor? @GOP #whyiresist #PresidentTrump",FALSE,0,NA,2017-04-30 03:05:26,FALSE,NA,"858517625235812354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnRCY",10,TRUE,FALSE,NA,NA
"689","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:05:13,FALSE,NA,"858517570529447936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2calm2loose",324,TRUE,FALSE,NA,NA
"690","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:05:07,FALSE,NA,"858517544562548736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamie771113",324,TRUE,FALSE,NA,NA
"691","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 03:04:57,FALSE,NA,"858517500329213953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suzanneklitgaa2",495,TRUE,FALSE,NA,NA
"692","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:04:56,FALSE,NA,"858517496105533440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Betramobet",324,TRUE,FALSE,NA,NA
"693","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 03:04:50,FALSE,NA,"858517470658867200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharnesBrian",384,TRUE,FALSE,NA,NA
"694","RT @USAloveGOD: @davidmweissman @realDonaldTrump Looks like fun<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#rally for #PresidentTrump in #Israel <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,0,NA,2017-04-30 03:04:46,FALSE,NA,"858517456813518848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BallantineScott",7,TRUE,FALSE,NA,NA
"695","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:04:36,FALSE,NA,"858517414866243587",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JFWeidner",324,TRUE,FALSE,NA,NA
"696","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:04:35,FALSE,NA,"858517410072199168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chewi863",324,TRUE,FALSE,NA,NA
"697","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 03:04:25,FALSE,NA,"858517369181925379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mac9153",263,TRUE,FALSE,NA,NA
"698","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 03:04:20,FALSE,NA,"858517347732258820",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BallantineScott",384,TRUE,FALSE,NA,NA
"699","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 03:04:15,FALSE,NA,"858517323514355712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wisdomfromage",384,TRUE,FALSE,NA,NA
"700","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 03:04:09,FALSE,NA,"858517300080726017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MntsofWv",596,TRUE,FALSE,NA,NA
"701","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:04:05,FALSE,NA,"858517281923506180",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vegasfranci",324,TRUE,FALSE,NA,NA
"702","RT @Cory_1077: #PresidentTrump is rebuilding Our Military again and making sure #Veterans get the care they deserve  

#MAGA #SupportOurTro…",FALSE,0,NA,2017-04-30 03:04:03,FALSE,NA,"858517276735283200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandyHuggy",52,TRUE,FALSE,NA,NA
"703","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:04:03,FALSE,NA,"858517274214502400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Firefly44",324,TRUE,FALSE,NA,NA
"704","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:03:50,FALSE,NA,"858517221458554880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_StarlightLive_",324,TRUE,FALSE,NA,NA
"705","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:03:42,FALSE,NA,"858517186754732032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giova92b",324,TRUE,FALSE,NA,NA
"706","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 03:03:31,FALSE,NA,"858517139740794880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HowIZYourSoul",596,TRUE,FALSE,NA,NA
"707","RT @samijs1: <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #PresidentTrump's 1st #100Days https://t.co/7OuafN4hUs #ProudAmerican #Proud of #MyPresident<U+203C><U+FE0F> #MAGA #AmericaFirst #ForAll…",FALSE,0,NA,2017-04-30 03:03:29,FALSE,NA,"858517133755600898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gg4for",12,TRUE,FALSE,NA,NA
"708","RT @andersonDrLJA: #PresidentTrump, please repair the #WhiteHouseLogo by replacing #Obama's #WhiteFlagOfSurrender with the #STARSandSTRIPES…",FALSE,0,NA,2017-04-30 03:03:24,FALSE,NA,"858517113492951040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","leigh_arroyo",188,TRUE,FALSE,NA,NA
"709","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 03:03:22,FALSE,NA,"858517104970125316",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DubiisLibertas",384,TRUE,FALSE,NA,NA
"710","RT @USAloveGOD: @davidmweissman @realDonaldTrump Looks like fun<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#rally for #PresidentTrump in #Israel <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,0,NA,2017-04-30 03:03:21,FALSE,NA,"858517098552799237",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeirdChronicler",7,TRUE,FALSE,NA,NA
"711","RT @LindaSuhler: Dear God,
Thank you for answering our prayers.
A grateful Nation

#GodBlessAmerica<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #PresidentTrump #ElectionDay https://…",FALSE,0,NA,2017-04-30 03:03:07,FALSE,NA,"858517041589964800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","connieSuver",18421,TRUE,FALSE,NA,NA
"712","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 03:03:05,FALSE,NA,"858517033771819009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Craftmastah",384,TRUE,FALSE,NA,NA
"713","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:03:03,FALSE,NA,"858517023781003265",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ncj537",324,TRUE,FALSE,NA,NA
"714","RT @USAloveGOD: @davidmweissman @realDonaldTrump Looks like fun<ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#rally for #PresidentTrump in #Israel <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,0,NA,2017-04-30 03:02:48,FALSE,NA,"858516958685384704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davidmweissman",7,TRUE,FALSE,NA,NA
"715","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 03:02:44,FALSE,NA,"858516942109507585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArleenCandiott1",495,TRUE,FALSE,NA,NA
"716","RT @MericanDude: This is how you deal with protestors… #MAGA #PresidentTrump https://t.co/d2w2LQJhXq",FALSE,0,NA,2017-04-30 03:02:39,FALSE,NA,"858516922165477377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nanciekayreyes",5,TRUE,FALSE,NA,NA
"717","@PreetBharara @hasanminhaj Did you say Indian-American?  Her she is....#maga #PresidentTrump #TrumpRally #WHCD2017 https://t.co/AvJ4053RwY",FALSE,0,"PreetBharara",2017-04-30 03:02:27,FALSE,"858511960773713920","858516871326425089","834081571493785600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StockZombie74",0,FALSE,FALSE,NA,NA
"718","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 03:02:16,FALSE,NA,"858516827219087360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkJShuler",263,TRUE,FALSE,NA,NA
"719","RT @ANOMALY1: <U+2764><U+FE0F>""Let's get back to #work, #America<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>""
#PresidentTrump @realDonaldTrump @POTUS<U+200B>'s #100days 
#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2017-04-30 03:02:14,FALSE,NA,"858516817588965377",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","B4Blast",317,TRUE,FALSE,NA,NA
"720","RT @DrMartyFox: #SpecialElection #MAGA 
This Tuesday #SC05 

Elect The #Candidate Supporting #PresidentTrump 

<U+25B6><U+FE0F> @TomMullikinSC 
https://t…",FALSE,0,NA,2017-04-30 03:02:05,FALSE,NA,"858516778468728832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moreenie31",223,TRUE,FALSE,NA,NA
"721","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-30 03:02:00,FALSE,NA,"858516761183965184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BillTaffi",139,TRUE,FALSE,NA,NA
"722","RT @ANOMALY1: <U+2764><U+FE0F>""Let's get back to #work, #America<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>""
#PresidentTrump @realDonaldTrump @POTUS<U+200B>'s #100days 
#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2017-04-30 03:01:49,FALSE,NA,"858516711406006277",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scapmichelle",317,TRUE,FALSE,NA,NA
"723","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 03:01:40,FALSE,NA,"858516676052209664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","7777Bluebird",324,TRUE,FALSE,NA,NA
